"","V2204","V2601","V3238","V3512","V3616","V3617","V3653","V3781","V4274","V4280","V4352","V4489","V4644","V4645","V5064","V5188","V5505","V5584","V5694","V5760","V5860","V5946","V6088","V6657","V7020","V7232","V7250","V7361","V7501","V7504","V7570","V7603","V7614","V7746","V7917","V7960","V7961","V8090","V8173","V8223","V8302","V8480","V8639","V8677","V8678","V8719","V8845","V9191","V9321","V9326","V9356","V9364","V9491","V9543","V9875","V9876","V9877","V10084","V10257","V10266","V10349","V10600","V10601","V10647","V10774","V10899","V14486","V15000"
"11",0.574334297928156,0.906592215743719,0.692804194431679,0.613273052140778,0.728625308766085,0.694258566463695,0.59514985926011,0.673398485370711,0.72375919117647,0.680277087641697,0.825719975490196,0.642355586033241,0.601366050570619,0.74984681372549,0.692156862745098,0.990768312940411,0.717836207969516,0.658333333333333,0.782307404162837,0.882214534983915,0.815563725490196,0.716393683938419,0.761137838924632,0.667696006625306,0.683092304304534,0.678362199371936,0.526348039215686,0.834543504901961,0.538114181219363,0.476892448874081,0.645483637791054,0.791567275103401,0.801279823452819,0.822641230564491,0.555213718788297,0.631433823529412,0.620098039215686,0.757838410022212,0.44620205748315,0.609605976179534,0.356321806066177,0.799238317153033,0.929410567938113,0.313017901252298,0.30202989765242,0.860447303921569,0.85089266907935,0.299316346411611,0.419826372931985,0.268918504901961,0.825291053921569,0.598202574486826,0.628094362745098,0.666176231234681,0.646706495098039,0.635799632352941,0.546321076037837,0.721109068627451,0.525476672602635,0.617329556334252,0.6464485318053,0.864230406518076,0.87391237745098,0.494244085573683,0.273920934340533,0.639139930874694,0.344250667796415,0.3262825161803
"12",0.457908241421569,0.615674785539216,0.672786458333333,0.231609987745098,0.244282322303922,0.880422794117647,0.549046415441176,0.665782015931373,0.466157322303922,0.373039215686275,0.910416666666667,0.554538143382353,0.860294117647059,0.693133425245098,0.621706495098039,0.484428615196078,0.972549019607843,0.27734375,0.123755361519608,0.898406862745098,0.780300245098039,0.203848805147059,0.443409160539216,0.964705882352941,0.581958486519608,0.524685968137255,0.410129442401961,0.279572610294118,0.724942555147059,0.336128982843137,0.896101409313725,0.570488664215686,0.433264399509804,0.728879442401961,0.198851102941176,0.793646599264706,0.629273897058824,0.561825980392157,0.622813265931373,0.296848192401961,0.143891697303922,0.309903492647059,0.564016544117647,0.712496170343137,0.213691023284314,0.674586397058824,0.839422487745098,0.845392922794118,0.552500765931373,0.190873927696078,0.582111672794118,0.49409849877451,0.824391084558824,0.461377910539216,0.639625459558824,0.455507046568627,0.48194699754902,0.260121783088235,0.849563419117647,0.691827512254902,0.874375765931372,0.882536764705882,0.865590533088235,0.7875,0.785497089460784,0.81176087622549,0.822602634803921,0.885906862745098
"13",0.386219937193627,0.312327665441177,0.323165594362745,0.268705001531863,0.545641850490196,0.484112668504902,0.637376493566176,0.683446308210784,0.282657398897059,0.580178653492647,0.77642941942402,0.412424364276961,0.532312729779412,0.485593788296569,0.504760263480392,0.688942823223039,0.412189797794118,0.375610830269608,0.244245940563725,0.613080193014706,0.319649011948529,0.15181334252451,0.409234260110294,0.24110657935049,0.463297526041667,0.583661726409314,0.453107766544118,0.582404641544118,0.367289943321078,0.396092792585784,0.454901003370098,0.516293275122549,0.585279756433823,0.546353209252451,0.471018114276961,0.633088235294118,0.594421147365196,0.603798062193627,0.282116459865196,0.350752527573529,0.437325750612745,0.377457682291667,0.735073912377451,0.563868144914216,0.493300972732843,0.419229664522059,0.41668581495098,0.46787109375,0.506924019607843,0.449779794730392,0.420649509803922,0.419607843137255,0.432232306985294,0.444319661458333,0.406597541360294,0.422885071997549,0.418551815257353,0.500047870710784,0.203097234987745,0.327460554534314,0.471117685355392,0.448835784313725,0.507988664215686,0.225095741421569,0.132984834558824,0.217260263480392,0.797876455269608,0.786394186580882
"14",0.32843137254902,0.567647058823529,0.486274509803922,0.467647058823529,0.720588235294118,0.727450980392157,0.545098039215686,0.544117647058823,0.418627450980392,0.333333333333333,0.780392156862745,0.508823529411765,0.682352941176471,0.595098039215686,0.441176470588235,0.445098039215686,0.772549019607843,0.467647058823529,0.746078431372549,0.417647058823529,0.642156862745098,0.65,0.266666666666667,0.548039215686275,0.666666666666667,0.741176470588235,0.618627450980392,0.651960784313726,0.734313725490196,0.463725490196078,0.593137254901961,0.558823529411765,0.674509803921569,0.615686274509804,0.769607843137255,0.448039215686275,0.516666666666667,0.553921568627451,0.701960784313725,0.51078431372549,0.638235294117647,0.543137254901961,0.508823529411765,0.667647058823529,0.534313725490196,0.263725490196078,0.299019607843137,0.834313725490196,0.9,0.881372549019608,0.35,0.479411764705882,0.556862745098039,0.499019607843137,0.454901960784314,0.451960784313725,0.417647058823529,0.897058823529412,0.353921568627451,0.51078431372549,0.905882352941176,0.905882352941176,0.909803921568627,0.383333333333333,0.522549019607843,0.285294117647059,0.917647058823529,0.925490196078431
"15",0.290196078431373,0.331590360753676,0.548812327665441,0.527055328967524,0.14617369408701,0.288575654871324,0.352726715686275,0.356862745098039,0.548860916436887,0.678747079886642,0.484742647058824,0.21547181372549,0.295113597196691,0.308739755667892,0.198392022824755,0.632864918428309,0.115359078201593,0.135572007123162,0.585016946231618,0.886274509803922,0.20127072801777,0.503581207873774,0.682859413296569,0.419883578431372,0.660421932444853,0.123188811657475,0.394660261565564,0.120649509803922,0.598661056219363,0.703513710171569,0.225996907552083,0.171868776807598,0.176367905560662,0.0792636048560049,0.576426786534926,0.382150448069853,0.353509641161152,0.572898715150123,0.435393928079044,0.611062921262255,0.505463005514706,0.547563141467524,0.69777401194853,0.628584080116422,0.695563821231618,0.243042949601716,0.182371132046569,0.588507439108456,0.700712076822917,0.731375181908701,0.161315678615196,0.469478831571691,0.393244724647672,0.451531862745098,0.312818340226716,0.330722225413603,0.312235035615809,0.600883214613971,0.380729645373775,0.0818581973805147,0.4367919921875,0.323289340150123,0.307843137254902,0.403886144301471,0.546207921645221,0.562320724188113,0.0203026865042892,0.283199774050245
"16",0.551256366804534,0.640108235677083,0.685723039215686,0.348046156939338,0.330527391620711,0.370242369408701,0.298122032015931,0.340498142616422,0.635302973728554,0.697817574295343,0.498719219132966,0.691743259803922,0.286308737362132,0.385141410079657,0.507851275275735,0.561232144224878,0.831357469745711,0.660819738051471,0.666377527573529,0.220248831954657,0.391386383655025,0.49310422411152,0.538879873238358,0.565507956112132,0.171729473039216,0.342623123468137,0.724299651501226,0.360671578201593,0.310283346737132,0.361289589077819,0.509927188648897,0.481591318167892,0.437243173636642,0.240958898207721,0.676871505438113,0.238304706648284,0.143331849341299,0.289861940870098,0.724954044117647,0.385293399586397,0.732102338005515,0.387469123391544,0.60181214575674,0.416886871936274,0.422123688342524,0.637885359221814,0.661795343137255,0.466496725643382,0.484191176470588,0.588189338235294,0.784509995404412,0.299019607843137,0.304541254978554,0.162289847579657,0.350220683976716,0.30313601026348,0.348091873468137,0.257963771446078,0.367181516161152,0.310913803998162,0.55057492723652,0.19981019263174,0.159088493795956,0.310906862745098,0.307769895067402,0.21269650926777,0.37260861864277,0.333149509803922
"17",0.988235294117647,0.972549019607843,1,0.554417509191176,1,1,0.469083180147059,0.57915709252451,0.52967409620098,0.5904296875,0.964705882352941,0.962111289828431,1,1,0.396863511029412,0.396834788602941,1,0.535690487132353,0.307550168504902,0.988034237132353,0.574980851715686,0.38848996629902,0.369138710171569,1,0.498923866421569,0.314516314338235,0.382992493872549,0.318003216911765,0.331678921568627,0.429934512867647,0.528442861519608,0.439284620098039,0.546869255514706,0.525120634191176,0.623807061887255,0.607462086397059,0.732094439338235,0.566344975490196,0.510472196691176,0.477215456495098,0.493905101102941,0.526487821691176,0.709099264705882,0.452782245710784,0.544188495710784,0.492179840686275,0.648027726715686,0.593349800857843,0.381089154411765,0.381407015931373,1,0.540686274509804,0.322721354166667,0.718765318627451,0.355125995710784,0.347085631127451,0.372194776348039,0.392853860294118,0.999689797794118,0.368907015931373,0.481284466911765,0.366115196078431,0.361316636029412,0.606636795343137,0.663884420955882,0.734375,0.750518918504902,0.794607843137255
"18",0.489986165364583,0.305397183287377,0.155560661764706,0.261662741268382,0.491973039215686,0.363735782398897,0.435862342984069,0.465657312729779,0.726320992264093,0.798498774509804,0.825536151960784,0.798722091375613,0.808118154488358,0.80484068627451,0.54738889208027,0.534981282552083,0.363342524509804,0.419157140395221,0.642387360217525,0.844023102405025,0.882352941176471,0.426263308057598,0.710543524050245,0.467204015395221,0.353269330193015,0.765012972962623,0.830651616115196,0.52849001416973,0.185365445006127,0.316423004748775,0.871857048483456,0.209637331495098,0.237680711933211,0.159548770680147,0.811843453201593,0.520236624923407,0.528933775658701,0.41882443895527,0.790799249387255,0.258464499080882,0.755369657628676,0.361920046338848,0.407729444316789,0.528909600949755,0.684968836167279,0.282161697686887,0.572905177696078,0.649189309512868,0.457431449142157,0.608093022365196,0.431946518841912,0.185622032015931,0.262945197610294,0.343051326976103,0.296804630055147,0.443394559972426,0.369883578431373,0.120651185278799,0.229851457184436,0.632960659849877,0.788826736749387,0.556794529335172,0.693661917892157,0.55056272020527,0.578452196308211,0.668535539215686,0.446944651884191,0.349685489430147
"19",0.813991651348039,0.672581571691176,0.712886795343137,0.640954350490196,0.383863740808824,0.56404909620098,0.420789292279412,0.426390165441176,0.487718290441176,0.452592677696078,0.538331035539216,0.623958333333333,0.342373238357843,0.769033394607843,0.486104090073529,0.442650888480392,0.564826516544118,0.421691176470588,0.551765471813725,0.561427696078431,0.567769607843137,0.436580882352941,0.697889859068627,0.564095052083333,0.16537415747549,0.628234145220588,0.342924708946078,0.636017922794118,0.306119791666667,0.490106081495098,0.643970205269608,0.72724609375,0.596670113357843,0.567825137867647,0.169852941176471,0.27767884497549,0.342589613970588,0.512953814338235,0.177726715686275,0.582368259803922,0.168627450980392,0.491622625612745,0.442513020833333,0.644109987745098,0.605821078431372,0.710600490196079,0.738020833333333,0.546126302083333,0.699932981004902,0.235374540441176,0.642769607843137,0.476236979166667,0.523594515931373,0.625350413602941,0.507634420955882,0.478061810661765,0.295699295343137,0.659838388480392,0.593365119485294,0.257885263480392,0.489163985906863,0.650854013480392,0.615870098039216,0.245764399509804,0.185437729779412,0.478341375612745,0.59814453125,0.623529411764706
"20",0.808524816176471,0.429656862745098,0.580507046568628,0.831219362745098,0.873330269607843,0.958700980392157,0.614338235294118,0.590548406862745,0.76265318627451,0.411626838235294,0.553676470588235,0.909267769607843,0.548774509803922,0.554610906862745,0.451677389705882,0.382199754901961,0.50171568627451,0.644071691176471,0.418995098039216,0.542838541666667,0.413595281862745,0.444967830882353,0.444270833333333,0.477795649509804,0.446821384803922,0.244906556372549,0.522610294117647,0.493979779411765,0.340173100490196,0.391191789215686,0.796867340686275,0.56102175245098,0.240065870098039,0.41968443627451,0.351585477941176,0.705874693627451,0.55132506127451,0.443619791666667,0.546844362745098,0.258823529411765,0.539598651960784,0.259083946078431,0.368397671568627,0.282391237745098,0.352060355392157,0.927573529411765,0.933333333333333,0.27265625,0.325160845588235,0.449961703431373,0.859895833333333,0.858157169117647,0.874509803921569,0.436726409313725,0.870833333333333,0.84288449754902,0.794155943627451,0.454764093137255,0.547319240196078,0.257935049019608,0.377627144607843,0.277175245098039,0.370871629901961,0.634053308823529,0.561159620098039,0.331456801470588,0.650651041666667,0.703607536764706
"21",0.496875,0.0588235294117647,0.0563725490196078,0.628396905637255,0.674708946078431,0.0455844056372549,0.344906556372549,0.493960631127451,0.664181219362745,0.58856081495098,0.43055300245098,0.369730392156863,0.839357383578431,0.843179381127451,0.407486979166667,0.394297640931373,0.300072763480392,0.0793964460784314,0.466724111519608,0.393160232843137,0.294604013480392,0.421966911764706,0.231862745098039,0.395810355392157,0.239426317401961,0.278680300245098,0.486251531862745,0.313308057598039,0.410600490196078,0.485841758578431,0.629281556372549,0.463645067401961,0.390111825980392,0.528201593137255,0.398636642156863,0.362109375,0.362634037990196,0.341819852941176,0.187967218137255,0.486094515931373,0.273644301470588,0.413759957107843,0.414598651960784,0.312787224264706,0.339499080882353,0.670806525735294,0.666299019607843,0.295994178921569,0.167911305147059,0.27960324754902,0.671909466911765,0.410776654411765,0.423502604166667,0.495668658088235,0.447771139705882,0.387266390931373,0.285477941176471,0.38680300245098,0.477715226715686,0.489307598039216,0.213093596813725,0.224521292892157,0.210355392156863,0.320121017156863,0.310102634803922,0.434240962009804,0.0645833333333333,0.456311274509804
"22",0.645906096813726,0.453086703431373,0.606694240196078,0.664296109068627,0.674540441176471,0.592562806372549,0.681636795343137,0.630606617647059,0.669914215686275,0.597058823529412,0.656349571078432,0.651960784313726,0.630595128676471,0.623410692401961,0.591888786764706,0.679411764705882,0.747058823529412,0.681728707107843,0.260443474264706,0.220703125,0.582586550245098,0.437714460784314,0.268780637254902,0.750980392156863,0.759225643382353,0.374184283088235,0.696840533088235,0.372311580882353,0.30597043504902,0.379055606617647,0.313786764705882,0.359800091911765,0.307908241421569,0.276355698529412,0.699019607843137,0.33211550245098,0.266578584558824,0.156943167892157,0.712955729166667,0.317394301470588,0.730602787990196,0.270806525735294,0.383896292892157,0.646350337009804,0.769469975490196,0.247254136029412,0.200980392156863,0.665686274509804,0.694929534313725,0.625367647058824,0.3,0.279653033088235,0.329293045343137,0.345029105392157,0.356885723039216,0.273923866421569,0.265287990196079,0.665609681372549,0.232781862745098,0.262128523284314,0.672748161764706,0.504097732843137,0.648188572303922,0.325118719362745,0.295454197303922,0.262791053921569,0.678883272058823,0.675570618872549
"23",0.416560872395833,0.567597991344976,0.569898897058823,0.571589211856618,0.514541446461397,0.505882352941176,0.405268650428922,0.393975471047794,0.541260483685662,0.674773810891544,0.870894607843137,0.558563112745098,0.639396637561275,0.607748831954657,0.30493834252451,0.32384033203125,0.484283327588848,0.604423732383578,0.337590236289828,0.867657111672794,0.827392817478554,0.275820503982843,0.456934311810662,0.828937126608456,0.264062021292892,0.470216997931985,0.281058277803309,0.35116636986826,0.399672324984681,0.34598939185049,0.283334530101103,0.271898696001838,0.443007046568627,0.460658413756127,0.345034849877451,0.535559321384804,0.538437787224265,0.314011038985907,0.378285127527574,0.332966164981618,0.349820245481005,0.241604913449755,0.50166685814951,0.390615425857843,0.356143487668505,0.477192717907475,0.204244217218137,0.227376541436887,0.315042892156863,0.468305281096814,0.641672889859069,0.503663066789216,0.397106694240196,0.423860916436887,0.736492560891544,0.722365196078431,0.712353276271446,0.341412473192402,0.623376225490196,0.723398006663603,0.821170343137255,0.804166666666667,0.822714652267157,0.799058622472426,0.78283811083027,0.888320743336397,0.514045505897672,0.544602338005515
"24",0.721227907666972,0.370237462660845,0.116774016735602,0.21564031862745,0.469367053462007,0.305428299249387,0.646500052657779,0.730269368489581,0.221787755629595,0.228255567363664,0.285983455882352,0.32318390490962,0.320155364391844,0.168628408394609,0.428407915900736,0.406314386106006,0.462221272786458,0.739039641735596,0.504630773207716,0.306930601830576,0.664033538219978,0.486012776692711,0.413955748314949,0.878390084060968,0.640519804113046,0.102117680568321,0.0672874301087624,0.0532701679304535,0.0522908528645838,0.0770067401960784,0.752680759803922,0.654308124617034,0.00119628906250006,0,0.712063179764094,0.828140318627451,0.842502249923407,0.743047138288909,0.636351102941179,0.546249329810051,0.568826593137253,0.510280953201594,0.533149390127146,0.444789871515008,0.485636273552392,0.793982412300859,0.684109078201593,0.257337622549018,0.273127058440563,0.575628781786146,0.675903080958946,0.699570599724264,0.722278550091911,0.0038296568627451,0.565082864200367,0.231663363587621,0.469309608609068,0.210224346086089,0.116687849456189,0.486910950903797,0.816609700520831,0.229510737400428,0.303759526271446,0.442169189453131,0.282115143420647,0.230478922526043,0.150754562078741,0.195617436427694
